Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,49,8,T:System.Web.Mvc.HtmlHelper,,,,,public static bool DownloadServiceEnabled(this HtmlHelper helper)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,51,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"return WebConfigurationManager.AppSettings[""DownloadServiceEnabled""] == ""false"" ? false : true;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,51,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"return WebConfigurationManager.AppSettings[""DownloadServiceEnabled""] == ""false"" ? false : true;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,45,8,T:System.Web.Mvc.HtmlHelper,,,,,public static string ObjektkatalogUrl(this HtmlHelper helper)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,47,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"return WebConfigurationManager.AppSettings[""ObjektkatalogUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,47,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"return WebConfigurationManager.AppSettings[""ObjektkatalogUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,41,8,T:System.Web.Mvc.HtmlHelper,,,,,public static string RegistryUrl(this HtmlHelper helper)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,43,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"return WebConfigurationManager.AppSettings[""RegistryUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,43,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"return WebConfigurationManager.AppSettings[""RegistryUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,37,8,T:System.Web.Mvc.HtmlHelper,,,,,public static string SecureNorgeskartUrl(this HtmlHelper helper)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,39,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"return WebConfigurationManager.AppSettings[""SecureNorgeskartUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,39,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"return WebConfigurationManager.AppSettings[""SecureNorgeskartUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,33,8,T:System.Web.Mvc.HtmlHelper,,,,,public static string NorgeskartUrl(this HtmlHelper helper)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,35,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"return WebConfigurationManager.AppSettings[""NorgeskartUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,35,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"return WebConfigurationManager.AppSettings[""NorgeskartUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,29,8,T:System.Web.Mvc.HtmlHelper,,,,,public static string GeonorgeArtiklerUrl(this HtmlHelper helper)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,31,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"return WebConfigurationManager.AppSettings[""GeonorgeArtiklerUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,31,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"return WebConfigurationManager.AppSettings[""GeonorgeArtiklerUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,20,8,T:System.Web.Mvc.HtmlHelper,,,,,public static string GeonorgeUrl(this HtmlHelper helper)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,22,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"var url = WebConfigurationManager.AppSettings[""GeonorgeUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,22,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"var url = WebConfigurationManager.AppSettings[""GeonorgeUrl""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,15,8,T:System.Web.Mvc.HtmlHelper,,,,,public static string ApplicationVersionNumber(this HtmlHelper helper)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,17,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"string versionNumber = WebConfigurationManager.AppSettings[""BuildVersionNumber""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Helpers\HtmlHelperExtensions.cs,17,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"string versionNumber = WebConfigurationManager.AppSettings[""BuildVersionNumber""];"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,47,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult ResourceModel(string modelName)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,62,12,T:System.Web.Mvc.ViewResult,,,,,return View(ErrorViewName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,62,12,M:System.Web.Mvc.Controller.View(System.String),,,,,return View(ErrorViewName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,58,20,T:System.Web.Mvc.ViewResult,,,,,return View(modelDescription);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,58,20,M:System.Web.Mvc.Controller.View(System.Object),,,,,return View(modelDescription);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,56,24,P:System.Web.Mvc.ControllerBase.ViewBag,,,,,ViewBag.Title = modelDescription.Name;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,55,20,P:System.Web.Mvc.ControllerBase.ViewBag,,,,,if (ViewBag.Title == null)                          ViewBag.Title = modelDescription.Name;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,51,16,T:System.Web.Http.HttpConfiguration,,,,,ModelDescriptionGenerator modelDescriptionGenerator = Configuration.GetModelDescriptionGenerator();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,33,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult Api(string apiId)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,44,12,T:System.Web.Mvc.ViewResult,,,,,return View(ErrorViewName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,44,12,M:System.Web.Mvc.Controller.View(System.String),,,,,return View(ErrorViewName);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,40,20,T:System.Web.Mvc.ViewResult,,,,,return View(apiModel);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,40,20,M:System.Web.Mvc.Controller.View(System.Object),,,,,return View(apiModel);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,37,16,T:System.Web.Http.HttpConfiguration,,,,,HelpPageApiModel apiModel = Configuration.GetHelpPageApiModel(apiId);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,27,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult Index()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,30,12,T:System.Web.Http.HttpConfiguration,,,,,return View(Configuration.Services.GetApiExplorer().ApiDescriptions);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,30,12,T:System.Web.Http.Controllers.ServicesContainer,,,,,return View(Configuration.Services.GetApiExplorer().ApiDescriptions);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,30,12,P:System.Web.Http.HttpConfiguration.Services,,,,,return View(Configuration.Services.GetApiExplorer().ApiDescriptions);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,30,12,T:System.Web.Http.ServicesExtensions,,,,,return View(Configuration.Services.GetApiExplorer().ApiDescriptions);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Areas\HelpPage\Controllers\HelpController.cs,30,12,T:System.Web.Http.Description.IApiExplorer,,,,,return View(Configuration.Services.GetApiExplorer().ApiDescriptions);
